junction_id,latitude,longitude,reachable_nodes,average_distance,maximum_distance
3820002304,6.971869,80.766859,4117,162545.8,415194.07
2051320917,7.984959,80.720659,4117,164834.59,325569.99
2732633603,7.929433,80.687194,4117,159964.91,318399.6
4397554917,8.039794,80.755382,4117,168954.18,332847.12
2055564960,7.351645,80.95028,4117,167653.21,362774.39
10065277052,7.336808,80.983044,4117,169123.13,365255.11
3203303832,7.278725,80.81007,4117,156627.83,365197.21
2057045370,6.990817,81.054316,4117,179208.19,416744.94
8736765754,6.989844,81.056922,4117,179292.22,416433.35
2057046125,6.988799,81.049137,4117,179020.67,417426.75
2155634710,7.219375,79.845358,4117,126841.23,347699.86
2066330708,6.911317,79.877443,4117,120711.88,384076.74
3150421787,6.911316,79.877536,4117,120705.71,384080.96
7030921398,6.839461,79.976469,4117,123533.61,399411.29
2068162900,6.839581,79.976085,4117,123508.36,399374.09
7030921386,6.839592,79.976403,4117,123529.2,399409.28
2074229848,7.267664,80.576232,4117,132247.75,351454.59
2907684935,7.267536,80.575924,4117,132248.25,351491.42
2078328569,7.265438,80.584078,4117,132215.69,350397.24
2078322240,7.294086,80.649867,4117,136867.81,345538.84
13676334893,7.290996,80.647158,4117,136732.74,346001.47
8605932100,7.294224,80.649976,4117,136879.97,345544.9
2910325921,7.2643,80.586744,4117,132255.79,350066.0
2078972805,7.721618,81.702846,4117,247355.89,394755.35
2078949382,7.720376,81.701205,4117,247148.25,394527.08
2079053667,7.714294,81.697762,4117,247232.9,394581.22
2079053698,7.712449,81.699281,4117,247554.82,394904.2
2364192267,7.713915,81.698068,4117,247286.67,394635.93
2339285633,6.712387,79.908363,4117,131091.88,409147.19
12109482771,6.664006,79.930517,4117,134688.17,415042.81
2340036296,6.69951,79.912582,4117,132005.97,410623.06
2079240044,6.695784,79.913904,4117,132155.35,411061.06
2079870056,8.945224,79.9235,4117,261037.8,435867.96
6250328436,8.936754,79.923653,4117,260070.64,434820.67
2079870057,8.945694,79.923496,4117,261089.25,435920.19
4137190998,8.976879,79.914066,4117,264714.96,439555.61
3492878507,8.945119,79.923952,4117,261085.1,435919.0
2082215258,7.719946,81.701077,4117,247109.66,394484.1
2382030373,7.718023,81.699012,4117,246827.31,394171.99
2646389088,7.333249,81.65669,4117,241836.34,438506.79
2082247572,7.291106,81.672489,4117,243109.9,443810.33
2082247579,7.291268,81.672295,4117,243107.43,443788.12
3662474355,7.466011,80.623476,4117,147540.46,320336.38
10130181979,6.559237,79.969222,4117,142314.27,427572.26
5841721869,7.072985,80.269119,4117,120774.14,385332.91
2093608215,7.75958,80.571028,4117,147343.6,294929.97
3522149875,7.759712,80.571142,4117,147352.78,294949.21
2093610826,8.057604,79.961275,4117,187978.4,349443.79
2959495457,8.136779,80.043709,4117,184204.07,347941.69
2840975728,8.160957,80.299831,4117,175095.08,333983.64
2093612347,8.209755,80.107278,4117,189108.91,347132.69
2093612778,8.467625,80.73477,4117,210098.95,384288.35
3204549182,8.477538,80.746002,4117,211475.64,385967.53
3204562797,8.426406,80.688161,4117,213670.02,390168.94
4137314869,9.503818,80.211968,4117,318939.84,505963.71
2093935572,8.362102,80.522637,4117,196185.61,370369.25
8032417733,8.358513,80.511994,4117,194986.07,369114.13
13749558419,8.4412,80.506347,4117,200578.31,375879.03
2094554407,8.215073,80.33973,4117,180061.4,341681.09
2837518575,8.236198,80.350621,4117,180901.47,344323.99
2840975747,8.161587,80.300328,4117,175149.4,334076.38
2105382093,6.93339,79.85641,4117,121736.95,383419.28
5372968715,6.933767,79.846893,4117,122071.31,383712.83
2105405964,6.933471,79.856482,4117,121731.9,383407.23
3937903239,6.931984,79.85897,4117,121410.78,383112.86
3343547728,7.338845,80.557549,4117,137075.39,344675.44
2145113802,7.248826,80.343609,4117,121724.15,359961.09
3794035028,7.252924,80.343195,4117,121341.32,359494.97
3219914005,7.248547,80.343733,4117,121711.73,359995.26
2145113863,7.207284,80.36325,4117,125547.26,365755.7
3221200523,7.21158,80.361565,4117,125334.01,365123.61
3221213836,7.174131,80.361924,4117,126589.23,369867.88
2145219371,6.90704,81.559373,4117,223524.78,464931.86
6685195536,6.906771,81.559396,4117,223510.06,464913.48
8421010098,6.77697,80.366349,4117,134329.68,430895.29
2152800248,6.583156,80.573314,4117,147993.35,468671.57
2152800385,6.583283,80.573259,4117,147984.1,468655.22
2152921941,6.583124,80.57324,4117,147993.38,468670.37
2155579750,7.131182,79.876262,4117,123080.41,358139.22
2155634707,7.091864,79.88852,4117,121949.85,362747.65
2155579905,7.02176,79.899638,4117,121141.84,370908.29
3851226779,7.015368,79.898415,4117,121188.7,371639.96
2155580074,7.079299,79.890706,4117,121353.17,364196.67
12509374263,7.051767,79.896692,4117,121577.47,367463.32
2155580113,7.047762,79.897122,4117,121582.77,367929.31
2155580125,7.08137,79.890895,4117,121317.7,363964.1
3849049820,7.081141,79.890842,4117,121308.8,363990.06
2155580131,7.086592,79.89049,4117,121447.1,363374.95
2684604208,7.0818,79.890977,4117,121358.12,363915.63
4087054250,7.198562,79.85453,4117,126404.66,350217.84
2155584793,7.192615,79.857209,4117,126332.36,350939.18
2506028803,7.157362,79.871109,4117,124191.67,355186.29
2155584797,7.219348,79.845446,4117,126832.94,347696.23
2155584835,7.214303,79.847247,4117,126399.96,348299.88
2155634701,6.985652,79.889133,4117,120729.71,375331.41
4426787286,6.981259,79.88813,4117,120740.26,375836.0
2155634708,7.086984,79.890377,4117,121462.82,363329.85
13684572987,7.086873,79.890411,4117,121454.73,363342.66
5804555891,7.219483,79.845392,4117,126850.19,347687.31
2155666096,7.198523,79.854543,4117,126405.43,350222.35
2155672282,6.290936,80.546578,4117,188493.2,529394.51
2155827812,6.295428,80.542738,4117,188797.4,530223.09
3203084587,6.279225,80.546972,4117,187756.66,527967.88
2155827775,6.2601,80.492288,4117,183912.35,520131.94
3211908158,6.201054,80.474104,4117,190552.63,529118.87
2190965493,6.100484,80.477547,4117,193793.75,530158.07
1239435091,7.619976,80.246013,4117,137335.54,311281.52
6511383114,7.655319,80.221054,4117,140905.8,306461.88
2190932692,6.196302,80.468726,4117,189945.42,528120.56
3445493696,6.103546,80.476055,4117,193875.49,530124.63
2190965800,6.101437,80.47688,4117,193739.36,530028.65
7103763194,7.216833,81.851798,4117,261391.55,456906.04
2247695870,6.87829,79.876477,4117,121961.37,387768.39
2247695871,6.878192,79.876778,4117,121969.33,387791.55
2279244474,7.942227,81.013248,4117,195788.84,349308.0
9394230350,7.940831,81.018016,4117,196051.25,349400.11
7024993693,7.942511,81.01072,4117,195654.6,349588.83
2288824399,7.939601,81.000249,4117,195091.02,349990.85
6685478661,7.945317,81.506625,4117,232930.66,373595.26
2340032516,6.684644,79.919872,4117,133178.27,412463.47
2337932210,7.250131,80.443008,4117,128215.6,368392.84
3226211756,7.251768,80.445891,4117,128281.96,368010.54
3224668762,7.25175,80.435535,4117,127958.75,368977.01
2338839291,7.252187,80.446842,4117,128306.24,367895.77
3718488871,7.251197,80.449881,4117,128451.09,367540.71
2339285632,6.714121,79.907588,4117,130957.03,408869.03
2339297860,6.712438,79.907538,4117,131031.66,409055.36
2339297862,6.712324,79.907542,4117,131038.75,409067.9
7037793029,6.710658,79.907509,4117,131172.41,409252.11
2339297865,6.712432,79.907426,4117,131028.86,409047.57
2339297871,6.722955,79.907147,4117,130557.68,407878.62
2339297873,6.712313,79.907436,4117,131036.22,409060.74
2339297877,6.725099,79.906654,4117,130466.04,407645.81
2339297881,6.72296,79.907231,4117,130562.32,407887.93
2339365433,6.72086,79.907446,4117,130655.43,408119.97
2339326606,6.726723,79.905369,4117,130375.05,407417.99
2339326610,6.726758,79.905294,4117,130371.0,407408.04
2339326619,6.726684,79.905374,4117,130376.79,407422.29
2340032514,6.695812,79.913965,4117,132156.8,411065.96
2340032515,6.707871,79.908462,4117,131408.79,409579.1
2340032521,6.704593,79.90961,4117,131687.51,409964.18
2340037594,6.686677,79.918813,4117,132992.2,412209.29
2340032539,6.702012,79.910846,4117,131867.7,410281.16
2340032526,6.687575,79.918382,4117,132912.16,412099.78
2340037602,6.686711,79.918875,4117,132992.67,412209.84
2340032530,6.698592,79.912952,4117,132049.86,410738.08
2340037601,6.697791,79.9132,4117,132080.04,410830.81
2340036297,6.699526,79.912631,4117,132008.67,410628.83
2340037597,6.694265,79.914764,4117,132295.96,411256.44
2340037598,6.691287,79.916648,4117,132580.79,411646.54
2362937346,7.437798,80.338315,4117,125957.02,335234.87
3785620361,7.395507,80.321703,4117,124548.55,340344.19
3064600110,7.473104,80.35168,4117,126573.94,330930.36
2079053722,7.714071,81.697745,4117,247269.99,394619.25
2364192275,7.714167,81.697869,4117,247251.13,394600.34
2366743826,7.272274,79.864056,4117,128884.12,340939.99
4693290694,7.266227,79.860435,4117,128570.43,341762.07
2375441056,7.253628,79.854868,4117,127978.6,343341.08
6688367855,7.253036,79.853697,4117,128010.28,343486.29
2382030370,7.717956,81.698988,4117,246835.25,394180.02
9427844828,7.715286,81.698374,4117,247113.55,394462.03
2382030398,7.71811,81.698944,4117,246815.24,394159.0
2078949358,7.720318,81.701057,4117,247128.72,394505.49
2382076796,7.28129,80.666501,4117,138768.23,348037.84
5286754885,7.154992,81.223921,4117,188780.43,404203.25
2398934524,7.112818,81.211368,4117,191769.96,409498.06
4837295492,7.135066,81.218834,4117,190611.18,406511.45
2400768904,6.895616,81.23636,4117,197730.09,447460.07
10016226414,7.383068,81.228,4117,185869.27,384298.17
2544591508,6.36123,81.181006,4117,195534.51,511900.94
2407608224,7.093108,80.004321,4117,118376.25,373883.05
8933799511,7.091867,80.000365,4117,118594.77,373418.98
6266383660,8.759589,80.500089,4117,232687.09,412898.96
2418603889,6.873071,81.350552,4117,198083.08,443593.38
11169238186,6.872887,81.350669,4117,198086.3,443618.45
4071257599,6.872809,81.35058,4117,198077.87,443622.7
2499038749,6.838646,79.979823,4117,123724.99,399804.58
2499283524,6.9721,79.885869,4117,120248.62,376996.6
5216483982,6.971797,79.885618,4117,120254.34,377040.1
2499283525,6.972152,79.885808,4117,120255.2,376996.26
2499287720,6.967856,79.901503,4117,119820.64,378899.6
3780516724,6.96794,79.901555,4117,119820.55,378888.69
2505983167,6.955744,79.883989,4117,119997.13,379051.2
2509007852,7.15709,79.871197,4117,124172.43,355217.87
2507098804,7.081708,79.890958,4117,121349.44,363926.0
7037741108,7.086823,79.890345,4117,121458.27,363352.5
2508106197,7.155891,79.871547,4117,124155.86,355355.98
3805872959,7.139648,79.874782,4117,123861.0,357188.74
3268563915,7.156376,79.871408,4117,124157.24,355300.23
2523753994,6.789333,80.970359,4117,172700.98,451553.47
2558293072,7.308686,80.637276,4117,135564.41,342158.82
6509196188,7.308246,80.637224,4117,135539.53,342207.96
6685474060,7.908204,81.533812,4117,234477.38,372350.98
2568176828,5.976349,80.518525,4117,204408.13,543949.77
2568176881,5.976228,80.518545,4117,204413.09,543963.32
2568176862,5.97596,80.518458,4117,204424.94,543989.23
3398081271,5.976218,80.518437,4117,204414.43,543960.61
12625589425,5.970874,80.520513,4117,204415.77,544032.22
7409403107,8.977721,79.913535,4117,264825.19,439665.97
2608995079,6.938035,80.661434,4117,155174.05,414834.43
2828629366,6.93824,80.661468,4117,155157.73,414811.41
2638058705,7.995456,80.270175,4117,164470.06,316859.02
8279649724,7.995647,80.270397,4117,164485.07,316891.38
4396503415,7.995592,80.270575,4117,164493.57,316907.32
3649840867,7.363096,81.635868,4117,239857.56,433577.52
2662800973,7.712382,81.710225,4117,248711.25,396243.56
13740014576,7.712439,81.710224,4117,248705.44,396237.34
2722759262,5.97685,80.51835,4117,204386.28,543889.89
13367298684,5.995286,80.519468,4117,202850.62,541744.19
2731988159,7.873928,80.650875,4117,153786.82,310559.37
4903819699,7.872989,80.650265,4117,153762.6,310435.61
2731988170,7.873827,80.651153,4117,153802.04,310598.6
6289622879,7.874077,80.651088,4117,153796.15,310588.12
2731988196,7.87435,80.651057,4117,153809.86,310609.7
2731988214,7.874181,80.651252,4117,153807.07,310610.01
4911274820,7.871937,80.651066,4117,153926.59,310816.09
2731988222,7.874116,80.65117,4117,153802.42,310598.14
2822277593,7.939713,81.000795,4117,195102.86,350030.62
2823998635,7.089599,80.035866,4117,117009.78,377946.44
2854966358,7.09847,80.041466,4117,117092.81,379130.81
2833604324,8.35747,80.497898,4117,195066.55,369099.03
2833604323,8.357468,80.498014,4117,195067.09,369113.04
2833604339,8.357584,80.4979,4117,195066.83,369099.55
2833604338,8.357582,80.498016,4117,195067.37,369113.57
2833604877,8.411911,80.456933,4117,197868.76,369523.29
2833834344,8.355572,80.417982,4117,190793.55,361231.02
5055655450,8.355802,80.417941,4117,190804.06,361257.43
2833834360,8.35613,80.416829,4117,190956.53,361439.1
4137371245,8.355725,80.416834,4117,190916.73,361393.81
2835617071,8.334967,80.410807,4117,189681.36,359002.8
9041600946,8.23649,80.350734,4117,180911.8,344358.58
2837518594,8.236786,80.350973,4117,180939.37,344402.08
9041600940,8.236527,80.350883,4117,180915.63,344371.75
13564710647,8.320641,80.381314,4117,187955.32,354737.41
12815082889,8.161248,80.299969,4117,175111.58,334019.42
12815082884,8.161298,80.300158,4117,175120.31,334039.12
3658572657,7.41315,79.830876,4117,137476.47,334663.55
3270476305,7.10571,80.04457,4117,117028.8,380083.13
2902109603,7.61971,80.246293,4117,137327.42,311325.83
2902109607,7.619696,80.246122,4117,137326.34,311312.79
3204336190,7.619815,80.245998,4117,137328.84,311293.81
12761661750,7.362071,81.802634,4117,255244.42,443141.03
2907674340,7.267286,80.571508,4117,132255.63,351992.91
3226356899,7.265211,80.556544,4117,132257.88,353778.19
13625464816,7.265159,80.589068,4117,132361.85,349756.67
2920465482,7.376724,81.838905,4117,257028.09,438512.55
9406713271,7.376896,81.838787,4117,257008.71,438494.97
2966142356,6.991056,79.939415,4117,119388.29,379183.01
3816390084,6.978388,79.927534,4117,119334.51,379301.51
2966142456,7.001634,79.950909,4117,118763.27,377309.44
2966142462,7.001855,79.951146,4117,118761.33,377265.62
5559025503,7.00193,79.951312,4117,118762.3,377268.25
2966142464,7.001996,79.951466,4117,118764.61,377286.87
2966142468,7.002073,79.951688,4117,118767.07,377302.65
2966142485,7.002786,79.953551,4117,118795.6,377523.23
2966142476,7.002692,79.953553,4117,118796.1,377533.62
3345071368,7.001921,79.951501,4117,118764.61,377295.6
13662447481,7.002872,79.955699,4117,118878.72,377761.43
2966142501,7.003275,79.956497,4117,118915.12,377865.31
4784496254,7.00307,79.956334,4117,118904.63,377835.59
3021911951,7.298421,80.637017,4117,135304.02,343572.79
3218446414,7.306634,80.634554,4117,135444.26,342577.3
3033937986,7.266208,80.596125,4117,132633.48,348704.99
3810784671,7.267864,80.596816,4117,132692.69,348502.82
3064234194,7.37046,80.527814,4117,136163.89,349691.77
4394543338,7.37075,80.527641,4117,136162.53,349729.06
5239569079,7.343663,80.550324,4117,136936.24,345658.15
3064234503,7.432846,80.446494,4117,131276.75,339109.4
3064234504,7.432959,80.446281,4117,131267.12,339136.06
3586058707,7.37242,80.52599,4117,136061.28,350009.86
4905293870,7.488494,80.365557,4117,127015.82,328588.67
3064571979,7.486331,80.366905,4117,127053.26,328878.21
4067964377,7.478433,80.374004,4117,127330.96,328828.18
617806911,7.486646,80.366661,4117,127024.5,328838.25
9562328827,7.481617,80.360673,4117,126678.02,329540.92
4577768759,6.934214,79.855532,4117,121757.33,383271.55
3078591002,6.968524,79.910731,4117,119968.58,379954.51
6266871671,6.029604,80.241793,4117,184979.33,501751.03
3081634071,6.02938,80.242166,4117,185010.28,501796.81
3081634077,6.02961,80.241913,4117,184980.87,501758.97
3081634087,6.029666,80.24186,4117,184976.72,501750.39
3088508684,7.325174,80.626224,4117,135963.97,339622.08
3088508692,7.324819,80.625867,4117,135936.92,339677.99
3088508691,7.324716,80.625787,4117,135929.94,339692.46
7037556016,7.322549,80.625021,4117,135807.49,339947.79
3088508709,7.322305,80.624861,4117,135792.46,339979.5
3088516296,7.322207,80.624772,4117,135786.22,339994.13
3088508720,7.322347,80.624795,4117,135793.03,339971.26
3088508729,7.322392,80.624828,4117,135795.78,339965.02
3088508732,7.321947,80.624467,4117,135768.66,340028.42
3088508750,7.321894,80.624498,4117,135765.87,340035.2
3090559903,6.850908,80.264163,4117,125139.71,415505.44
3090460074,6.111107,80.124813,4117,177345.54,484317.68
8421010097,6.777088,80.366268,4117,134320.6,430879.38
3491138212,6.952533,80.213184,4117,119080.32,403714.46
3109024823,6.841251,79.965142,4117,122660.44,398100.33
5969036508,6.841355,79.96484,4117,122655.51,398065.05
3109068245,7.915573,81.521597,4117,234039.61,373352.13
3899387302,7.915743,81.521118,4117,234024.82,373297.28
3899387303,7.915853,81.521185,4117,234024.35,373297.17
6685474058,7.9084,81.533576,4117,234468.01,372385.29
3120470733,7.132348,80.32759,4117,126237.39,381074.42
3514813026,7.10503,80.335886,4117,125871.83,384562.3
3763282547,7.155532,80.368209,4117,127205.84,372273.16
3129331583,7.02349,80.261457,4117,119929.25,391679.99
3136299955,6.931944,79.846944,4117,122140.89,383986.36
259648440,6.927695,79.8498,4117,122244.64,384569.53
3136385191,6.934009,79.846439,4117,122099.09,383731.47
3141171382,6.933962,79.84685,4117,122064.09,383685.38
3136385193,6.933526,79.846652,4117,122086.5,383751.14
3136385196,6.934036,79.847128,4117,122061.92,383677.69
3155986410,6.336686,80.845845,4117,172705.73,515789.73
10131009918,6.332904,80.855318,4117,173284.2,516938.37
3147058584,6.333951,80.854108,4117,173151.34,516760.08
3147058592,6.334072,80.853913,4117,173137.35,516734.63
3147058586,6.334179,80.853758,4117,173127.38,516713.84
3169826275,7.14918,80.58022,4117,139297.9,364819.02
4142250035,7.161725,80.573635,4117,137740.12,362901.36
3170533571,7.322348,80.624892,4117,135795.06,339973.61
6227950806,7.335273,80.300008,4117,121669.11,347592.73
3199600250,7.101239,79.910338,4117,120953.61,366373.43
3204336187,7.619908,80.246096,4117,137337.77,311294.19
2902101194,7.619796,80.246216,4117,137335.69,311312.31
3557522184,8.541812,80.823648,4117,220025.62,397225.83
3206095333,7.063978,80.011199,4117,117516.65,377299.51
4789587325,7.052423,80.004281,4117,118251.91,378891.0
3215585621,6.986899,80.444861,4117,136619.53,400683.02
3216973603,7.028901,80.294976,4117,124648.27,396994.22
3216973606,7.029014,80.294962,4117,124639.14,396981.65
3217149379,7.023448,80.261818,4117,119957.96,391702.78
3129331580,7.023505,80.261492,4117,119931.33,391680.56
3217150024,7.023639,80.261316,4117,119921.73,391652.52
3217150036,7.023624,80.261545,4117,119930.81,391665.35
3217232039,7.072974,80.2693,4117,120776.98,385317.63
4019244695,7.306904,80.634571,4117,135434.55,342552.57
3219884852,7.252995,80.343186,4117,121340.06,359489.0
3803143155,7.253512,80.348138,4117,121674.6,360039.05
3224489753,7.252824,80.342263,4117,121278.6,359385.24
3219885863,7.248339,80.343713,4117,121706.4,360023.77
4929241947,7.248221,80.343574,4117,121703.4,360043.93
3219914004,7.248522,80.34364,4117,121707.65,359995.74
4929241573,7.248708,80.343598,4117,121719.28,359974.26
3794028977,7.254567,80.352836,4117,122000.86,360575.29
3219994344,7.252174,80.339674,4117,121204.27,359535.88
4929242050,7.251408,80.335132,4117,121049.16,359677.81
3220121962,7.252744,80.341604,4117,121235.24,359311.89
3796385433,7.252766,80.342274,4117,121280.2,359391.76
3220016719,7.230864,80.350679,4117,123891.61,362315.08
3220025120,7.230559,80.350535,4117,123852.89,362275.82
4929241586,7.247822,80.343227,4117,121706.66,360101.65
3224468484,7.335621,80.300448,4117,121688.6,347530.43
3224468489,7.336914,80.301432,4117,121792.23,347332.73
3739999316,7.360669,80.307143,4117,123097.0,344564.48
3226275220,7.256992,80.518984,4117,131430.77,358335.14
3237492320,7.265554,80.552042,4117,132251.11,354310.98
3718488870,7.250956,80.450594,4117,128464.78,367457.28
3237492327,7.265649,80.552221,4117,132251.39,354288.5
3237363036,8.759459,80.499991,4117,232671.09,412880.97
3237363045,8.75946,80.50015,4117,232675.6,412886.21
4137095171,8.759301,80.500075,4117,232658.22,412866.72
3237363047,8.759045,80.499942,4117,232632.22,412834.81
3252971709,7.081201,79.89107,4117,121304.85,363992.6
3268563914,7.156319,79.871281,4117,124165.66,355309.36
3268563916,7.157068,79.87105,4117,124182.74,355222.73
3271092634,7.229627,81.850749,4117,261506.49,455369.98
13695573497,5.974198,80.438227,4117,196766.45,527220.24
13695595627,5.973798,80.438322,4117,196771.4,527186.91
3289420399,7.092839,79.990381,4117,118908.6,372074.96
3797644308,7.092756,79.990642,4117,118929.99,372105.2
3289420454,7.092828,79.990238,4117,118911.15,372075.44
3302140237,7.21843,81.849664,4117,261112.86,456614.62
7103763200,7.221151,81.849912,4117,261302.16,456312.07
3302140241,7.218391,81.849764,4117,261113.99,456618.3
7103763193,7.216868,81.851822,4117,261394.48,456901.34
11765584301,7.229623,81.850794,4117,261510.31,455369.09
3316122459,7.376988,81.838837,4117,257004.01,438481.81
3316122455,7.376992,81.838751,4117,256999.61,438480.8
3316122462,7.37695,81.838849,4117,257006.86,438486.32
3316122466,7.376911,81.838753,4117,257004.6,438490.79
3316122454,7.376969,81.838737,4117,257000.44,438483.89
3336273920,8.043108,80.595821,4117,166893.9,330753.03
4914548524,8.093109,80.574388,4117,171407.16,336843.45
3336273922,8.04261,80.59597,4117,166847.46,330695.46
3340914298,6.927643,79.849896,4117,122250.45,384581.85
6537213315,6.927435,79.850295,4117,122273.88,384631.73
3345071370,7.001856,79.95135,4117,118762.26,377277.48
3350595478,7.291236,81.672478,4117,243104.18,443795.16
11715848170,7.291245,81.678353,4117,243263.12,444446.03
3355393375,6.911769,79.864678,4117,121487.24,384933.56
10682149765,6.91164,79.866911,4117,121544.29,385180.92
3364860604,5.948299,80.547909,4117,203190.66,542179.72
3364864049,5.948239,80.534931,4117,202611.04,540766.01
3410002327,5.94803,80.534923,4117,202595.39,540742.76
3364883416,5.948019,80.534892,4117,202594.16,540739.16
3815814909,6.967591,80.767568,4117,162416.39,415679.11
3398081272,5.976336,80.518429,4117,204409.65,543947.53
5771476347,5.97663,80.5184,4117,204397.74,543914.85
3403175022,6.955869,79.888018,4117,120091.05,379439.68
3422963193,7.290926,80.646996,4117,136744.93,346021.02
5375634189,7.288009,80.64725,4117,136332.27,346182.14
3431855593,6.955927,79.884079,4117,120009.83,379048.81
4621924226,6.95594,79.887974,4117,120095.37,379430.54
3431855654,6.956582,79.882931,4117,120035.96,378892.81
3431855630,6.955939,79.884018,4117,120008.88,379041.74
3431908601,6.972147,79.885917,4117,120248.39,376989.23
3474422106,9.662146,80.08162,4117,344128.75,532457.11
3478101817,7.265873,80.596267,4117,132635.22,348738.95
3491135822,6.952964,80.212406,4117,119105.23,403828.66
5153486366,7.104056,80.335644,4117,125845.19,384673.92
3518418201,8.274186,80.500235,4117,188095.08,359413.01
3518418193,8.274076,80.500232,4117,188086.11,359400.15
3518418194,8.273746,80.500205,4117,188059.29,359363.27
3518418208,8.274041,80.500106,4117,188083.82,359397.72
3518418214,8.274223,80.5001,4117,188101.98,359422.71
3518418199,8.274232,80.500122,4117,188104.21,359425.36
3518418203,8.274099,80.500052,4117,188090.05,359406.72
3518425501,8.040808,80.597192,4117,166652.42,330451.85
5302260394,8.039941,80.598338,4117,166539.16,330292.87
3518425508,8.040872,80.596959,4117,166671.41,330476.75
7035050524,8.042221,80.596069,4117,166815.2,330655.37
3538149112,6.934315,79.865589,4117,120932.11,382322.36
619227153,6.933926,79.865974,4117,120901.95,382337.65
3538150718,6.932288,79.860376,4117,121250.77,382949.31
3538180787,6.932321,79.860481,4117,121238.81,382937.11
10268955041,6.932362,79.860645,4117,121237.96,382918.47
3556443371,6.932094,79.860738,4117,121219.07,382932.66
3799736775,6.931916,79.858961,4117,121411.63,383120.48
3556443375,6.932395,79.860944,4117,121216.65,382885.04
3557474363,8.039895,80.755354,4117,168962.97,332859.71
6540075345,8.089601,80.637998,4117,172250.35,338271.52
3575249194,7.481855,80.360892,4117,126684.15,329505.21
5248343532,7.481993,80.361017,4117,126695.97,329484.64
3871146838,7.166792,80.572435,4117,137378.03,362134.6
3594147916,5.944702,80.549885,4117,203643.92,542696.17
3697151657,5.944693,80.549952,4117,203650.45,542703.62
13663348779,7.011092,79.966389,4117,119203.96,379395.95
3600557544,7.002944,79.956234,4117,118901.6,377833.64
3618872658,7.271313,80.605372,4117,133036.63,347326.98
3780823908,7.271508,80.605407,4117,133044.69,347305.02
3645486728,7.439779,80.631744,4117,146638.86,323574.98
13367298677,5.996656,80.51934,4117,202707.24,541591.0
3637344649,6.152999,81.144711,4117,206108.24,541601.39
6248011188,6.153575,81.145849,4117,206155.21,541457.41
5289221658,7.379302,81.626625,4117,238987.19,431006.33
3649864139,7.576574,79.795816,4117,147434.5,338434.88
3649864144,7.576522,79.79561,4117,147444.75,338463.39
3649876602,7.576707,79.79537,4117,147469.13,338496.75
3649873087,7.578236,79.79435,4117,147628.39,338693.64
3649874915,7.577706,79.794387,4117,147585.07,338634.65
3649874902,7.577698,79.794258,4117,147588.92,338653.07
3649874906,7.577642,79.794265,4117,147586.82,338657.27
3649876603,7.576874,79.795363,4117,147479.7,338490.9
3649876604,7.576738,79.795315,4117,147474.31,338503.82
3649878435,7.576836,79.795471,4117,147470.14,338477.25
3649864133,7.576721,79.79572,4117,147447.95,338446.9
3649878439,7.576492,79.795653,4117,147440.47,338457.53
6695505199,7.272513,79.863976,4117,128898.02,340912.12
3658467161,7.346179,79.839839,4117,135036.76,340542.37
3658572654,7.412999,79.830886,4117,137469.12,334663.0
3662474376,7.465996,80.62337,4117,147531.89,320331.99
3664895173,6.9609,79.880878,4117,120312.01,378373.75
4426797157,6.963766,79.881639,4117,120323.2,378039.12
6286620946,9.154018,80.649896,4117,297814.59,481810.58
3697145064,5.944612,80.549862,4117,203652.95,542706.4
13695148146,5.944794,80.54879,4117,203557.44,542593.99
3718488874,7.251136,80.450005,4117,128457.43,367525.37
3730047332,6.906798,81.559661,4117,223540.42,464943.92
6685195539,6.90663,81.559407,4117,223508.61,464910.42
4067142483,6.878097,81.828906,4117,253435.62,498322.44
3737231765,7.123349,80.067147,4117,116547.53,380014.33
3742213227,6.89199,79.862554,4117,122320.58,387348.32
3742220438,6.890331,79.863723,4117,122208.52,387279.73
3742213226,6.891961,79.862466,4117,122318.48,387345.72
3742220440,6.890438,79.863778,4117,122208.54,387273.85
3742220437,6.89035,79.863801,4117,122203.38,387270.82
6277459304,6.88811,79.864331,4117,122272.5,387525.39
3742220439,6.890421,79.8637,4117,122213.64,387282.64
6266383668,8.759151,80.500154,4117,232655.77,412864.27
7085697358,8.754207,80.49826,4117,232159.78,412268.14
3770168315,7.090838,79.991998,4117,118887.75,372395.18
3799742997,7.091005,79.991598,4117,118892.63,372347.25
3770168316,7.090956,79.992175,4117,118875.66,372388.96
3780516705,6.967602,79.90132,4117,119822.89,378934.68
5197144868,6.967909,79.901623,4117,119815.88,378896.92
3781723165,6.934293,79.845036,4117,122195.54,383818.65
3803143156,7.253462,80.348144,4117,121675.8,360044.71
3797644263,7.092296,79.992303,4117,118940.78,372241.41
3797730069,7.091167,79.991688,4117,118881.67,372330.37
3797644275,7.092415,79.99225,4117,118943.82,372232.64
3289420390,7.092718,79.990382,4117,118903.58,372089.64
3799780749,7.091218,79.999476,4117,118583.03,373297.32
8933799512,7.091441,79.999809,4117,118583.52,373341.58
3799780753,7.090988,79.999357,4117,118597.93,373277.17
5139375451,7.266134,80.596441,4117,132645.55,348703.45
3822164769,6.87558,79.861008,4117,123037.93,389410.64
4814119777,7.340206,80.992892,4117,169290.11,364102.69
3825207097,6.931924,79.842193,4117,122436.35,384353.09
3355420037,6.934666,79.842766,4117,122393.0,384043.14
